基金代码,基金简称,发行公司,基金类型,集中认购期,募集份额,成立日期,成立来涨幅,基金经理,申购状态,优惠费率
010711,华富国潮优选混合发起式,华富基金,混合型-偏股,21/09/09～21/09/17,0.33,2021-09-23,-16.89,王羿伟,开放申购,0.15
013270,前海开源聚利一年持有混合A,前海开源基金,混合型-偏股,21/09/08～21/10/22,9.32,2021-10-26,-21.6,曲扬,开放申购,0.15
013271,前海开源聚利一年持有混合C,前海开源基金,混合型-偏股,21/09/08～21/10/22,9.32,2021-10-26,-21.71,曲扬,开放申购,0.0
012785,鹏华品质精选混合A,鹏华基金,混合型-偏股,21/09/08～21/09/24,22.21,2021-09-28,-18.51,孟昊,开放申购,0.15
012786,鹏华品质精选混合C,鹏华基金,混合型-偏股,21/09/08～21/09/24,22.21,2021-09-28,-19.5,孟昊,开放申购,0.0
013248,交银鸿泰一年持有期混合A,交银施罗德基,混合型-偏债,21/09/07～21/11/19,2.54,2021-11-24,-1.21,"于海颖,陈俊华",开放申购,0.08
013249,交银鸿泰一年持有期混合C,交银施罗德基,混合型-偏债,21/09/07～21/11/19,2.54,2021-11-24,-1.75,"于海颖,陈俊华",开放申购,0.0
013108,华夏先进制造龙头混合C,华夏基金,混合型-偏股,21/09/07～21/11/12,2.26,2021-11-16,-8.96,"屠环宇,高翔",开放申购,0.0
013107,华夏先进制造龙头混合A,华夏基金,混合型-偏股,21/09/07～21/11/12,2.26,2021-11-16,-8.2,"屠环宇,高翔",开放申购,0.15
017368,汇添富添福盈和稳健养老一年持有混合(FOF)Y,汇添富基金,FOF,21/09/07～21/09/09,,2022-11-17,1.6,"蔡健林,李彪",开放申购,0.0
011903,南方领航优选混合A,南方基金,混合型-偏股,21/09/06～21/11/19,2.83,2021-11-23,-22.01,邹承原,开放申购,0.15
011904,南方领航优选混合C,南方基金,混合型-偏股,21/09/06～21/11/19,2.83,2021-11-23,-22.65,邹承原,开放申购,0.0
013296,民生加银聚优精选混合,民生加银基金,混合型-偏股,21/09/06～21/10/12,2.37,2021-10-14,-32.16,朱辰喆,开放申购,0.15
013032,民生加银中证800指数增强发起式C,民生加银基金,指数型-股票,21/09/06～21/09/24,0.3,2021-09-28,-16.94,何江,开放申购,0.0
013031,民生加银中证800指数增强发起式A,民生加银基金,指数型-股票,21/09/06～21/09/24,0.3,2021-09-28,-16.55,何江,开放申购,0.15
011836,银华智能建造股票发起式,银华基金,股票型,21/09/06～21/09/17,3.09,2021-09-24,-28.26,"周书,唐能",开放申购,0.15
012174,国泰兴泽优选一年持有期混合C,国泰基金,混合型-偏股,21/09/06～21/09/17,18.47,2021-09-23,-17.64,程洲,开放申购,0.0
013175,海富通碳中和混合A,海富通基金,混合型-偏股,21/09/06～21/09/17,19.27,2021-09-24,-28.1,范庭芳,开放申购,0.15
013091,上投摩根均衡优选混合A,上投摩根基金,混合型-偏股,21/09/06～21/09/17,10.98,2021-09-27,-22.66,倪权生,开放申购,0.15
012422,华夏优加生活混合C,华夏基金,混合型-偏股,21/09/06～21/09/17,12.23,2021-09-23,-11.16,孙轶佳,开放申购,0.0
012914,方正富邦趋势领航混合C,方正富邦基金,混合型-偏股,21/09/06～21/09/17,14.17,2021-09-23,-11.68,崔建波,开放申购,0.0
012173,国泰兴泽优选一年持有期混合A,国泰基金,混合型-偏股,21/09/06～21/09/17,18.47,2021-09-23,-17.14,程洲,开放申购,0.15
013176,海富通碳中和混合C,海富通基金,混合型-偏股,21/09/06～21/09/17,19.27,2021-09-24,-28.65,范庭芳,开放申购,0.0
013092,上投摩根均衡优选混合C,上投摩根基金,混合型-偏股,21/09/06～21/09/17,10.98,2021-09-27,-23.25,倪权生,开放申购,0.0
012913,方正富邦趋势领航混合A,方正富邦基金,混合型-偏股,21/09/06～21/09/17,14.17,2021-09-23,-10.59,崔建波,开放申购,0.15
012186,招商品质成长混合A,招商基金,混合型-偏股,21/09/06～21/09/17,27.24,2021-09-23,-16.63,李佳存,开放申购,0.15
012421,华夏优加生活混合A,华夏基金,混合型-偏股,21/09/06～21/09/17,12.23,2021-09-23,-10.21,孙轶佳,开放申购,0.15
012187,招商品质成长混合C,招商基金,混合型-偏股,21/09/06～21/09/17,27.24,2021-09-23,-17.65,李佳存,开放申购,0.0
013446,东财芯片C,东财基金,指数型-股票,21/09/06～21/09/14,3.15,2021-09-16,-9.29,姚楠燕,开放申购,0.0
013445,东财芯片A,东财基金,指数型-股票,21/09/06～21/09/14,3.15,2021-09-16,-8.73,姚楠燕,开放申购,0.12
012954,华泰柏瑞恒利混合C,华泰柏瑞基金,混合型-偏债,21/09/06～21/09/09,2.4,2021-09-14,8.18,"何子建,董辰",限大额,0.0
012407,永赢长远价值混合C,永赢基金,混合型-偏股,21/09/06～21/09/09,79.26,2021-09-13,-39.82,常远,开放申购,0.0
012953,华泰柏瑞恒利混合A,华泰柏瑞基金,混合型-偏债,21/09/06～21/09/09,2.4,2021-09-14,8.53,"何子建,董辰",限大额,0.15
012406,永赢长远价值混合A,永赢基金,混合型-偏股,21/09/06～21/09/09,79.26,2021-09-13,-39.63,常远,开放申购,0.15
011861,南方中证1000联接C,南方基金,指数型-股票,21/09/03～21/09/23,2.05,2021-09-27,-5.71,崔蕾,开放申购,0.0
011860,南方中证1000联接A,南方基金,指数型-股票,21/09/03～21/09/23,2.05,2021-09-27,-5.56,崔蕾,开放申购,0.12
016643,南方中证1000联接E,南方基金,指数型-股票,21/09/03～21/09/23,2.05,2022-09-15,5.75,崔蕾,开放申购,0.0
012777,华夏聚鑫六个月持有(FOF)C,华夏基金,FOF,21/09/03～21/09/10,35.19,2021-09-15,-0.25,廉赵峰,开放申购,0.0
012776,华夏聚鑫六个月持有(FOF)A,华夏基金,FOF,21/09/03～21/09/10,35.19,2021-09-15,0.37,廉赵峰,开放申购,0.12
011819,鹏扬景阳一年持有混合C,鹏扬基金,混合型-偏债,21/09/02～21/09/24,18.57,2021-09-28,2.8,杨爱斌,开放申购,0.0
011818,鹏扬景阳一年持有混合A,鹏扬基金,混合型-偏债,21/09/02～21/09/24,18.57,2021-09-28,3.43,杨爱斌,开放申购,0.1
013247,交银瑞卓三年持有期混合,交银施罗德基,混合型-偏股,21/09/02～21/09/17,21.17,2021-09-24,-8.0,郭斐,开放申购,0.15
013417,博时核心资产精选混合A,博时基金,混合型-偏股,21/09/02～21/09/15,10.0,2021-09-17,-15.95,冀楠,开放申购,0.15
013418,博时核心资产精选混合C,博时基金,混合型-偏股,21/09/02～21/09/15,10.0,2021-09-17,-16.73,冀楠,开放申购,0.0
011873,中邮悦享6个月持有期混合C,中邮基金,混合型-偏债,21/09/02～21/09/10,48.54,2021-09-14,0.61,"张悦,衣瑛杰,王滨",开放申购,0.0
011872,中邮悦享6个月持有期混合A,中邮基金,混合型-偏债,21/09/02～21/09/10,48.54,2021-09-14,1.4,"张悦,衣瑛杰,王滨",开放申购,0.1
013484,长城行业轮动混合C,长城基金,混合型-灵活,21/09/02～21/09/02,,2021-09-02,-32.65,杨宇,开放申购,0.0
010752,宝盈优质成长混合C,宝盈基金,混合型-偏股,21/09/01～21/09/30,7.99,2021-10-11,-30.14,侯嘉敏,开放申购,0.0
010751,宝盈优质成长混合A,宝盈基金,混合型-偏股,21/09/01～21/09/30,7.99,2021-10-11,-29.61,侯嘉敏,开放申购,0.15
012394,农银中证新华社民族品牌指数,农银汇理基金,指数型-股票,21/09/01～21/09/28,5.4,2021-10-08,-15.39,宋永安,开放申购,0.12
011914,华夏永泓一年持有混合C,华夏基金,混合型-偏债,21/09/01～21/09/24,25.89,2021-09-28,-4.44,何家琪,开放申购,0.0
011913,华夏永泓一年持有混合A,华夏基金,混合型-偏债,21/09/01～21/09/24,25.89,2021-09-28,-3.85,何家琪,开放申购,0.1
012006,信澳恒盛混合C,信达澳亚基金,混合型-偏债,21/09/01～21/09/17,3.19,2021-09-24,-2.24,"王建华,马俊飞",开放申购,0.0
013242,北信瑞丰优势行业股票,北信瑞丰,股票型,21/09/01～21/09/17,2.11,2021-09-27,-23.25,程敏,开放申购,0.15
012005,信澳恒盛混合A,信达澳亚基金,混合型-偏债,21/09/01～21/09/17,3.19,2021-09-24,-1.64,"王建华,马俊飞",开放申购,0.08
012046,大成医药健康股票C,大成基金,股票型,21/09/01～21/09/14,4.04,2021-09-16,-24.86,杨挺,开放申购,0.0
012944,广发稳睿六个月持有混合C,广发基金,混合型-偏债,21/09/01～21/09/14,71.11,2021-09-16,0.98,王予柯,开放申购,0.0
011921,富国均衡成长三年持有期混合A,富国基金,混合型-偏股,21/09/01～21/09/14,8.91,2021-09-16,-17.61,毕天宇,开放申购,0.15
011922,富国均衡成长三年持有期混合C,富国基金,混合型-偏股,21/09/01～21/09/14,8.91,2021-09-16,-18.12,毕天宇,开放申购,0.0
012943,广发稳睿六个月持有混合A,广发基金,混合型-偏债,21/09/01～21/09/14,71.11,2021-09-16,1.45,王予柯,开放申购,0.08
012114,融通稳健增长一年持有期混合C,融通基金,混合型-偏债,21/09/01～21/09/14,7.6,2021-09-16,3.9,"余志勇,王超",开放申购,0.0
012045,大成医药健康股票A,大成基金,股票型,21/09/01～21/09/14,4.04,2021-09-16,-24.39,杨挺,开放申购,0.15
012113,融通稳健增长一年持有期混合A,融通基金,混合型-偏债,21/09/01～21/09/14,7.6,2021-09-16,4.22,"余志勇,王超",开放申购,0.12
013041,鹏扬景浦一年持有混合A,鹏扬基金,混合型-偏债,21/09/01～21/09/07,17.14,2021-09-09,1.15,王华,开放申购,0.08
013042,鹏扬景浦一年持有混合C,鹏扬基金,混合型-偏债,21/09/01～21/09/07,17.14,2021-09-09,0.51,王华,开放申购,0.0
013147,汇添富碳中和主题混合A,汇添富基金,混合型-偏股,21/08/30～21/09/10,44.28,2021-09-14,-31.64,赵剑,开放申购,0.15
013148,汇添富碳中和主题混合C,汇添富基金,混合型-偏股,21/08/30～21/09/10,44.28,2021-09-14,-32.28,赵剑,开放申购,0.0
011782,泓德慧享混合C,泓德基金,混合型-偏债,21/08/30～21/09/02,3.0,2021-09-06,-3.72,"赵端端,姚学康",开放申购,0.0
011781,泓德慧享混合A,泓德基金,混合型-偏债,21/08/30～21/09/02,3.0,2021-09-06,-4.21,"赵端端,姚学康",开放申购,0.08
013438,财通资管中证有色金属指数发起式C,财通资管,指数型-股票,21/08/30～21/08/30,0.12,2021-09-01,-21.77,辛晨晨,开放申购,0.0
013437,财通资管中证有色金属指数发起式A,财通资管,指数型-股票,21/08/30～21/08/30,0.12,2021-09-01,-21.64,辛晨晨,开放申购,0.1
011793,建信智能汽车股票,建信基金,股票型,21/08/26～21/09/08,4.3,2021-09-10,-21.53,"田元泉,张湘龙",开放申购,0.15
013221,中欧新兴价值一年持有混合C,中欧基金,混合型-偏股,21/08/26～21/09/02,53.09,2021-09-06,-8.07,袁维德,开放申购,0.0
013220,中欧新兴价值一年持有混合A,中欧基金,混合型-偏股,21/08/26～21/09/02,53.09,2021-09-06,-6.9,袁维德,开放申购,0.15
013014,华夏中证新能源汽车ETF发起式联接C,华夏基金,指数型-股票,21/08/25～21/09/07,1.05,2021-09-09,-33.15,李俊,开放申购,0.0
013013,华夏中证新能源汽车ETF发起式联接A,华夏基金,指数型-股票,21/08/25～21/09/07,1.05,2021-09-09,-32.84,李俊,开放申购,0.12
013340,创金合信芯片产业股票发起C,创金合信基金,股票型,21/08/24～21/09/23,0.35,2021-09-28,9.39,刘扬,开放申购,0.0
013339,创金合信芯片产业股票发起A,创金合信基金,股票型,21/08/24～21/09/23,0.35,2021-09-28,10.22,刘扬,开放申购,0.15
013427,贝莱德中国新视野混合C,贝莱德基金,混合型-偏股,21/08/24～21/09/03,66.81,2021-09-07,-21.77,"单秀丽,唐华",开放申购,0.0
013426,贝莱德中国新视野混合A,贝莱德基金,混合型-偏股,21/08/24～21/09/03,66.81,2021-09-07,-21.15,"单秀丽,唐华",开放申购,0.15
012311,民生加银康泰养老2040三年持有混合(FOF)A,民生加银基金,FOF,21/08/23～21/09/17,2.47,2021-09-23,-13.07,苏辛,开放申购,0.08
017399,民生加银康泰养老2040三年持有混合(FOF)Y,民生加银基金,FOF,21/08/23～21/09/17,,2022-11-17,1.6,苏辛,开放申购,0.0
013260,太平睿享混合A,太平基金,混合型-偏债,21/08/23～21/09/15,4.84,2021-09-17,-0.02,"陈晓,吴超",开放申购,0.1
013161,创金合信碳中和混合C,创金合信基金,混合型-偏股,21/08/23～21/09/15,12.1,2021-09-22,-42.93,曹春林,开放申购,0.0
013160,创金合信碳中和混合A,创金合信基金,混合型-偏股,21/08/23～21/09/15,12.1,2021-09-22,-42.57,曹春林,开放申购,0.15
013261,太平睿享混合C,太平基金,混合型-偏债,21/08/23～21/09/15,4.84,2021-09-17,-0.79,"陈晓,吴超",开放申购,0.0
013396,华夏新能源车龙头混合发起式C,华夏基金,混合型-偏股,21/08/23～21/09/10,1.16,2021-09-15,-13.05,杨宇,开放申购,0.0
013395,华夏新能源车龙头混合发起式A,华夏基金,混合型-偏股,21/08/23～21/09/10,1.16,2021-09-15,-12.24,杨宇,开放申购,0.15
012456,鹏扬数字经济先锋混合A,鹏扬基金,混合型-偏股,21/08/23～21/09/03,10.36,2021-09-07,-34.04,赵世宏,开放申购,0.15
012457,鹏扬数字经济先锋混合C,鹏扬基金,混合型-偏股,21/08/23～21/09/03,10.36,2021-09-07,-34.87,赵世宏,开放申购,0.0
013178,华宝深证创新100ETF发起联接C,华宝基金,指数型-股票,21/08/23～21/09/03,0.44,2021-09-07,-18.13,蒋俊阳,开放申购,0.0
013177,华宝深证创新100ETF发起联接A,华宝基金,指数型-股票,21/08/23～21/09/03,0.44,2021-09-07,-17.74,蒋俊阳,开放申购,0.1
012373,富国稳健恒盛12个月持有混合A,富国基金,混合型-偏股,21/08/23～21/09/03,19.54,2021-09-07,-13.94,肖威兵,开放申购,0.15
012374,富国稳健恒盛12个月持有混合C,富国基金,混合型-偏股,21/08/23～21/09/03,19.54,2021-09-07,-14.75,肖威兵,开放申购,0.0
013106,华安中证光伏产业ETF发起式联接C,华安基金,指数型-股票,21/08/23～21/08/30,0.93,2021-09-01,-25.12,刘璇子,开放申购,0.0
013105,华安中证光伏产业ETF发起式联接A,华安基金,指数型-股票,21/08/23～21/08/30,0.93,2021-09-01,-24.76,刘璇子,开放申购,0.05
012967,广发行业严选三年持有期混合A,广发基金,混合型-偏股,21/08/23～21/08/24,148.7,2021-08-26,-33.29,刘格菘,开放申购,0.15
012968,广发行业严选三年持有期混合C,广发基金,混合型-偏股,21/08/23～21/08/24,148.7,2021-08-26,-33.72,刘格菘,开放申购,0.0
013086,申万菱信乐同混合C,申万菱信基金,混合型-偏股,21/08/20～21/09/02,16.27,2021-09-06,-16.29,付娟,开放申购,0.0
013085,申万菱信乐同混合A,申万菱信基金,混合型-偏股,21/08/20～21/09/02,16.27,2021-09-06,-15.76,付娟,开放申购,0.15
013135,银河悦宁稳健养老一年持有(FOF),银河基金,FOF,21/08/20～21/08/20,0.1,2021-08-23,-1.53,蒋敏,开放申购,0.08
013250,红土创新智能制造混合发起式,红土创新基金,混合型-偏股,21/08/19～21/09/03,2.32,2021-09-08,-13.91,王尚博,开放申购,0.15
015936,中信保诚弘远混合C,中信保诚基金,混合型-偏股,21/08/19～21/08/27,,2022-06-09,11.51,张弘,限大额,0.0
013141,中信保诚弘远混合A,中信保诚基金,混合型-偏股,21/08/19～21/08/27,27.52,2021-08-31,-5.2,张弘,开放申购,0.15
012599,华安国证生物医药指数C,华安基金,指数型-股票,21/08/19～21/08/26,0.21,2021-09-01,-33.67,苏卿云,开放申购,0.0
012598,华安国证生物医药指数A,华安基金,指数型-股票,21/08/19～21/08/26,0.21,2021-09-01,-33.35,苏卿云,开放申购,0.05
013023,平安均衡优选1年持有混合A,平安基金,混合型-偏股,21/08/18～21/09/22,5.04,2021-09-24,-25.99,李化松,开放申购,0.15
013024,平安均衡优选1年持有混合C,平安基金,混合型-偏股,21/08/18～21/09/22,5.04,2021-09-24,-26.89,李化松,开放申购,0.0
012224,信澳成长精选混合C,信达澳亚基金,混合型-偏股,21/08/18～21/09/08,30.28,2021-09-10,-35.47,"曾国富,沈莉",开放申购,0.0
012223,信澳成长精选混合A,信达澳亚基金,混合型-偏股,21/08/18～21/09/08,30.28,2021-09-10,-34.65,"曾国富,沈莉",开放申购,0.15
501209,银华富久食品饮料精选混合(LOF)A,银华基金,混合型-偏股,21/08/18～21/08/31,14.59,2021-09-03,-12.76,"焦巍,王丽敏",开放申购,0.15
013027,银华富久食品饮料精选混合(LOF)C,银华基金,混合型-偏股,21/08/18～21/08/31,14.59,2021-09-03,-13.87,"焦巍,王丽敏",开放申购,0.0
012930,中庚价值先锋股票,中庚基金,股票型,21/08/18～21/08/18,38.54,2021-08-20,32.02,陈涛,限大额,1.5
013139,上银恒泰稳健养老一年持有混合发起式(FOF)A,上银基金,FOF,21/08/16～21/09/15,0.62,2021-09-17,-1.72,"王振雄,吴伟",开放申购,0.12
017388,上银恒泰稳健养老一年持有混合发起式(FOF)Y,上银基金,FOF,21/08/16～21/09/15,,2022-11-17,1.57,"王振雄,吴伟",开放申购,0.0
012972,东吴消费成长混合C,东吴基金,混合型-偏股,21/08/16～21/09/10,2.16,2021-09-14,-4.47,赵梅玲,开放申购,0.0
012971,东吴消费成长混合A,东吴基金,混合型-偏股,21/08/16～21/09/10,2.16,2021-09-14,-3.87,赵梅玲,开放申购,0.15
012199,国金核心资产一年持有C,国金基金,混合型-偏股,21/08/16～21/09/08,2.61,2021-09-13,-18.75,吕伟,开放申购,0.0
012198,国金核心资产一年持有A,国金基金,混合型-偏股,21/08/16～21/09/08,2.61,2021-09-13,-18.11,吕伟,开放申购,0.15
013005,国泰价值领航股票C,国泰基金,股票型,21/08/16～21/09/03,10.69,2021-09-07,-17.16,王阳,开放申购,0.0
013004,国泰价值领航股票A,国泰基金,股票型,21/08/16～21/09/03,10.69,2021-09-07,-16.37,王阳,开放申购,0.15
013067,富安达中小盘六个月持有混合发起,富安达基金,混合型-偏股,21/08/16～21/09/03,2.89,2021-09-08,-12.18,李守峰,开放申购,0.15
010962,中银鑫新消费成长混合C,中银基金,混合型-偏股,21/08/16～21/09/01,5.85,2021-09-06,3.57,黄珺,开放申购,0.0
010965,中银鑫新消费成长混合A,中银基金,混合型-偏股,21/08/16～21/09/01,5.85,2021-09-06,4.23,黄珺,开放申购,0.15
012988,嘉合锦明混合C,嘉合基金,混合型-偏股,21/08/16～21/08/27,8.1,2021-09-01,-11.19,李国林,开放申购,0.0
012668,中融景泓一年持有混合C,中融基金,混合型-偏债,21/08/16～21/08/27,8.17,2021-09-01,-1.69,"钱文成,哈默",开放申购,0.0
013050,兴业能源革新股票C,兴业基金,股票型,21/08/16～21/08/27,12.41,2021-08-31,-19.59,邹慧,开放申购,0.0
012987,嘉合锦明混合A,嘉合基金,混合型-偏股,21/08/16～21/08/27,8.1,2021-09-01,-10.34,李国林,开放申购,0.15
012667,中融景泓一年持有混合A,中融基金,混合型-偏债,21/08/16～21/08/27,8.17,2021-09-01,-1.38,"钱文成,哈默",开放申购,0.08
012402,天弘中证医药指数增强C,天弘基金,指数型-股票,21/08/16～21/08/27,2.27,2021-08-31,-14.05,刘笑明,开放申购,0.0
011690,招商品质发现混合A,招商基金,混合型-偏股,21/08/16～21/08/27,9.82,2021-08-31,-18.57,郭锐,开放申购,0.15
013028,恒越品质生活混合发起式,恒越基金,混合型-偏股,21/08/16～21/08/27,1.68,2021-08-31,-53.21,"叶佳,吴海宁",开放申购,0.15
011691,招商品质发现混合C,招商基金,混合型-偏股,21/08/16～21/08/27,9.82,2021-08-31,-19.6,郭锐,开放申购,0.0
